"province_year","province_cn","distcode","county_cn","county_en","year_month","year","month","co2_million_tons","co2_10000_tons"
"福建省2017","福建省","350624","诏安县","Zhao'an County","201701","2017","1","0.201172473181949","20.1172473181949"
"福建省2017","福建省","350625","长泰县","Changtai County","201701","2017","1","0.144947584330354","14.4947584330354"
"福建省2017","福建省","350626","东山县","Dongshan County","201701","2017","1","0.165349362085644","16.5349362085644"
"福建省2017","福建省","350627","南靖县","Nanjing County","201701","2017","1","0.145446747365977","14.5446747365977"
"福建省2017","福建省","350628","平和县","Pinghe County","201701","2017","1","0.175595278870897","17.5595278870897"
"福建省2017","福建省","350629","华安县","Hua'an County","201701","2017","1","0.145153075143577","14.5153075143577"
"福建省2017","福建省","350681","龙海市","Longhai  City","201701","2017","1","0.136302326893398","13.6302326893398"
"福建省2017","福建省","350702","延平区","Yanping District","201701","2017","1","0.101859559567731","10.1859559567731"
"福建省2017","福建省","350721","顺昌县","Shunchang County","201701","2017","1","0.139423298189817","13.9423298189817"
"福建省2017","福建省","350722","浦城县","Pucheng County","201701","2017","1","0.0999036814852065","9.99036814852065"
"福建省2017","福建省","350723","光泽县","Guangze County","201701","2017","1","0.103634795320021","10.3634795320021"
"福建省2017","福建省","350724","松溪县","Songxi County","201701","2017","1","0.109830266391798","10.9830266391798"
"福建省2017","福建省","350725","政和县","Zhenghe County","201701","2017","1","0.124993382656814","12.4993382656814"
"福建省2017","福建省","350781","邵武市","Shaowu City","201701","2017","1","0.115035707357638","11.5035707357638"
"福建省2017","福建省","350782","武夷山市","Wuyishan City","201701","2017","1","0.134560713127569","13.4560713127569"
"福建省2017","福建省","350783","建瓯市","Jian'ou City","201701","2017","1","0.108822723192374","10.8822723192374"
"福建省2017","福建省","350784","建阳市","Jianyang City","201701","2017","1","0.143467435083359","14.3467435083359"
"福建省2017","福建省","350802","新罗区","Xinluo District","201701","2017","1","0.165539809071819","16.5539809071819"
"福建省2017","福建省","350821","长汀县","Changting County","201701","2017","1","0.159013149242888","15.9013149242888"
"福建省2017","福建省","350822","永定县","Yongding County","201701","2017","1","0.163992252700667","16.3992252700667"
"福建省2017","福建省","350823","上杭县","Shanghang County","201701","2017","1","0.167477234566387","16.7477234566387"
"福建省2017","福建省","350824","武平县","Wuping County","201701","2017","1","0.122262132914435","12.2262132914435"
"福建省2017","福建省","350825","连城县","Liancheng County","201701","2017","1","0.159954573113014","15.9954573113014"
"福建省2017","福建省","350881","漳平市","Zhangping City","201701","2017","1","0.132849169600817","13.2849169600817"
"福建省2017","福建省","350902","蕉城区","Jiaocheng District","201701","2017","1","0.229770170625744","22.9770170625744"
"福建省2017","福建省","350921","霞浦县","Xiapu County","201701","2017","1","0.238722379695707","23.8722379695707"
"福建省2017","福建省","350922","古田县","Gutian County","201701","2017","1","0.284811707990441","28.4811707990441"
"福建省2017","福建省","350923","屏南县","Pingnan County","201701","2017","1","0.202600925485475","20.2600925485475"
"福建省2017","福建省","350924","寿宁县","Shouning County","201701","2017","1","0.20075241099774","20.075241099774"
"福建省2017","福建省","350925","周宁县","Zhouning County","201701","2017","1","0.203830677000196","20.3830677000196"
"福建省2017","福建省","350926","柘荣县","Zherong County","201701","2017","1","0.197761572975727","19.7761572975727"
"福建省2017","福建省","350981","福安市","Fu'an City","201701","2017","1","0.229007361610959","22.9007361610959"
"福建省2017","福建省","350982","福鼎市","Fuding City","201701","2017","1","0.216260513298199","21.6260513298199"
"福建省2017","福建省","350102","鼓楼区","Gulou District","201702","2017","2","0.26383180108537","26.383180108537"
"福建省2017","福建省","350103","台江区","Taijiang District","201702","2017","2","0.26383180108537","26.383180108537"
"福建省2017","福建省","350104","仓山区","Cangshan District","201702","2017","2","0.245600256470717","24.5600256470717"
"福建省2017","福建省","350105","马尾区","Mawei District","201702","2017","2","0.189447317313611","18.9447317313611"
"福建省2017","福建省","350111","晋安区","Jin'an District","201702","2017","2","0.26061294454763","26.061294454763"
"福建省2017","福建省","350121","闽侯县","Minhou County","201702","2017","2","0.259591226438969","25.9591226438969"
"福建省2017","福建省","350122","连江县","Lianjiang County","201702","2017","2","0.257554088959201","25.7554088959201"
"福建省2017","福建省","350123","罗源县","Luoyuan County","201702","2017","2","0.257451423753337","25.7451423753337"
"福建省2017","福建省","350124","闽清县","Minqing County","201702","2017","2","0.266870902542285","26.6870902542285"
"福建省2017","福建省","350125","永泰县","Yongtai County","201702","2017","2","0.259898247732053","25.9898247732053"
"福建省2017","福建省","350128","平潭县","Pingtan County","201702","2017","2","0.262834998370034","26.2834998370034"
"福建省2017","福建省","350181","福清市","Fuqing City","201702","2017","2","0.224782276249472","22.4782276249472"
"福建省2017","福建省","350182","长乐市","Changle City","201702","2017","2","0.262975975702065","26.2975975702065"
"福建省2017","福建省","350203","思明区","Siming District","201702","2017","2","0.210206894892324","21.0206894892324"
"福建省2017","福建省","350205","海沧区","Haicang District","201702","2017","2","0.208400664988348","20.8400664988348"
"福建省2017","福建省","350206","湖里区","Huli District","201702","2017","2","0.249994128200527","24.9994128200527"
"福建省2017","福建省","350211","集美区","Jimei District","201702","2017","2","0.212910447421169","21.2910447421169"
"福建省2017","福建省","350212","同安区","Tong'an District","201702","2017","2","0.267801813240155","26.7801813240155"
"福建省2017","福建省","350213","翔安区","Xiang'an District","201702","2017","2","0.210201415577264","21.0201415577264"
"福建省2017","福建省","350302","城厢区","Chengxiang District","201702","2017","2","0.264981170369878","26.4981170369878"
"福建省2017","福建省","350303","涵江区","Hanjiang District","201702","2017","2","0.182219707535493","18.2219707535493"
"福建省2017","福建省","350304","荔城区","Licheng District","201702","2017","2","0.228248840357275","22.8248840357275"
"福建省2017","福建省","350305","秀屿区","Xiuyu District","201702","2017","2","0.255246499893993","25.5246499893993"
"福建省2017","福建省","350322","仙游县","Xianyou County","201702","2017","2","0.18859048185918","18.859048185918"
"福建省2017","福建省","350402","梅列区","Melie district","201702","2017","2","0.206090763391876","20.6090763391876"
"福建省2017","福建省","350403","三元区","Sanyuan District","201702","2017","2","0.285558506186309","28.5558506186309"
"福建省2017","福建省","350421","明溪县","Mingxi County","201702","2017","2","0.266970851921698","26.6970851921698"
"福建省2017","福建省","350423","清流县","Qingliu County","201702","2017","2","0.237047448039278","23.7047448039278"
"福建省2017","福建省","350424","宁化县","Ninghua County","201702","2017","2","0.254809294914605","25.4809294914605"
"福建省2017","福建省","350425","大田县","Datian County","201702","2017","2","0.208877889682388","20.8877889682388"
"福建省2017","福建省","350426","尤溪县","Youxi County","201702","2017","2","0.198144245113218","19.8144245113218"
"福建省2017","福建省","350427","沙县","Sha County","201702","2017","2","0.246921315848893","24.6921315848893"
"福建省2017","福建省","350428","将乐县","Jiangle County","201702","2017","2","0.260613634732348","26.0613634732348"
"福建省2017","福建省","350429","泰宁县","Taining County","201702","2017","2","0.196567600160137","19.6567600160137"
"福建省2017","福建省","350430","建宁县","Jianning County","201702","2017","2","0.235020424102899","23.5020424102899"
"福建省2017","福建省","350481","永安市","Yong'an City","201702","2017","2","0.222658906926123","22.2658906926123"
"福建省2017","福建省","350502","鲤城区","Licheng District","201702","2017","2","0.219583531816893","21.9583531816893"
"福建省2017","福建省","350503","丰泽区","Fengze District","201702","2017","2","0.249050545784571","24.9050545784571"
"福建省2017","福建省","350504","洛江区","Luojiang District","201702","2017","2","0.20567274609758","20.567274609758"
"福建省2017","福建省","350505","泉港区","Quangang District","201702","2017","2","0.220916636889036","22.0916636889036"
"福建省2017","福建省","350521","惠安县","Hui'an County","201702","2017","2","0.219476060065666","21.9476060065666"
"福建省2017","福建省","350524","安溪县","Anxi County","201702","2017","2","0.215896207590148","21.5896207590148"
"福建省2017","福建省","350525","永春县","Yongchun County","201702","2017","2","0.210745657848973","21.0745657848973"
"福建省2017","福建省","350526","德化县","Dehua County","201702","2017","2","0.215896207590148","21.5896207590148"
"福建省2017","福建省","350527","金门县","Kinmen County","201702","2017","2","0.248470148099364","24.8470148099364"
"福建省2017","福建省","350581","石狮市","Shishi City","201702","2017","2","0.216988093561835","21.6988093561835"
"福建省2017","福建省","350582","晋江市","Jinjiang City","201702","2017","2","0.305389264702645","30.5389264702645"
"福建省2017","福建省","350583","南安市","Nan'an City","201702","2017","2","0.215608243827801","21.5608243827801"
