"year","county_cn","official_area_cn","source_title","source_url","variable_group","gdp_100m_yuan","primary_industry_100m_yuan","secondary_industry_100m_yuan","tertiary_industry_100m_yuan","industry_100m_yuan","construction_100m_yuan","per_capita_gdp_yuan","resident_population_10k","urban_population_10k","rural_population_10k","urbanization_rate_pct","fixed_asset_investment_100m_yuan","fixed_asset_investment_growth_pct","real_estate_development_100m_yuan","real_estate_development_growth_pct","budget_revenue_10k_yuan","vat_10k_yuan","enterprise_income_tax_10k_yuan","individual_income_tax_10k_yuan","budget_expenditure_10k_yuan","general_public_service_exp_10k_yuan","education_exp_10k_yuan","science_technology_exp_10k_yuan","agri_forestry_water_exp_10k_yuan","industrial_va_growth_pct","light_industry_growth_pct","heavy_industry_growth_pct","retail_sales_100m_yuan","retail_sales_growth_pct"
"2020","松溪县","松溪县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"170885","15378","29213","2363","28607",,,,,
"2020","松溪县","松溪县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"27494","6832","2035","710",,,,,,,,,,
"2020","松溪县","松溪县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","80.16","14.2","29.15","36.82","18.49","10.67","63121",,,,,,,,,,,,,,,,,,,,,,
"2020","松溪县","松溪县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"-18.1","-17.4","-19.6",,
"2020","松溪县","松溪县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"13.1","6.45","6.65","49.2",,,,,,,,,,,,,,,,,,
"2020","松溪县","松溪县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"341065","-3.3"
"2020","台江区","台江区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"224692","32542","63206","5773","5600",,,,,
"2020","台江区","台江区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"161929","44443","29005",,,,,,,,,,,
"2020","台江区","台江区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","600.81",,"88.03","512.78","3.56","84.63","144773",,,,,,,,,,,,,,,,,,,,,,
"2020","台江区","台江区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"3.9","18.8","-12",,
"2020","台江区","台江区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"41.2","41.2",,"100",,,,,,,,,,,,,,,,,,
"2020","台江区","台江区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2453216","3.5"
"2020","泰宁县","泰宁县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"176438","15736","28458","915","35350",,,,,
"2020","泰宁县","泰宁县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"28596","8240","2050","555",,,,,,,,,,
"2020","泰宁县","泰宁县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","103.07","14.9","50.21","37.96","29.71","20.62","97692",,,,,,,,,,,,,,,,,,,,,,
"2020","泰宁县","泰宁县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"2.8","3.8","1.5",,
"2020","泰宁县","泰宁县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"10.5","6.1","4.4","58.1",,,,,,,,,,,,,,,,,,
"2020","泰宁县","泰宁县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"304180","-2.5"
"2020","同安区","同安区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"717475","46759","201438","55112","40273",,,,,
"2020","同安区","同安区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"262568","78243","30325","34243",,,,,,,,,,
"2020","同安区","同安区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","591.21","11.42","309.41","270.38","283.01","26.66","69107",,,,,,,,,,,,,,,,,,,,,,
"2020","同安区","同安区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"8.5","12.4","2.5",,
"2020","同安区","同安区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"85.9","64.52","21.38","75.1",,,,,,,,,,,,,,,,,,
"2020","同安区","同安区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3946416","8.1"
"2020","武平县","武平县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"339690","29270","75886","6308","71015",,,,,
"2020","武平县","武平县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"101397","22161","13367","2062",,,,,,,,,,
"2020","武平县","武平县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","273.38","41.01","114.47","117.89","72.67","41.8","98337",,,,,,,,,,,,,,,,,,,,,,
"2020","武平县","武平县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"4.4","13.9","-0.2",,
"2020","武平县","武平县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"27.8","14.79","13.01","53.2",,,,,,,,,,,,,,,,,,
"2020","武平县","武平县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1390012","0.7"
"2020","武夷山市","武夷山市","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"295957","22024","46163","3262","65783",,,,,
"2020","武夷山市","武夷山市","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"93467","22528","3959","3836",,,,,,,,,,
"2020","武夷山市","武夷山市","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","208.05","28.51","74.65","104.89","53.01","21.65","83722",,,,,,,,,,,,,,,,,,,,,,
"2020","武夷山市","武夷山市","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"-18.1","-18.9","-6",,
"2020","武夷山市","武夷山市","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"26","15.95","10.05","61.4",,,,,,,,,,,,,,,,,,
"2020","武夷山市","武夷山市","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"657131","-1.7"
"2020","霞浦县","霞浦县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"410244","42157","87024","775","73160",,,,,
"2020","霞浦县","霞浦县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"107673","27383","6310","1774",,,,,,,,,,
"2020","霞浦县","霞浦县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","264.48","69.35","65.36","129.77","48","17.62","55621",,,,,,,,,,,,,,,,,,,,,,
"2020","霞浦县","霞浦县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"-16","-21.8","-3.2",,
"2020","霞浦县","霞浦县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"47.6","28.96","18.64","60.9",,,,,,,,,,,,,,,,,,
"2020","霞浦县","霞浦县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"979959","-1.3"
"2020","仙游县","仙游县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"576593","38487","147345","3149","73608",,,,,
"2020","仙游县","仙游县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"272420","72049","17444","21554",,,,,,,,,,
"2020","仙游县","仙游县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","521.49","22.29","257.08","242.11","215.26","42.34","57782",,,,,,,,,,,,,,,,,,,,,,
"2020","仙游县","仙游县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"-0.3","2.3","-6.7",,
"2020","仙游县","仙游县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"90.5","47.39","43.11","52.4",,,,,,,,,,,,,,,,,,
"2020","仙游县","仙游县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3489238","-3.6"
"2020","芗城区","芗城区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"270931","24453","52467","4659","11069",,,,,
"2020","芗城区","芗城区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"154088","57037","17570","5785",,,,,,,,,,
"2020","芗城区","芗城区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","752.46","11.82","307.54","433.1","214.38","93.29","118312",,,,,,,,,,,,,,,,,,,,,,
"2020","芗城区","芗城区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"-12.2","1.8","-20.5",,
"2020","芗城区","芗城区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"64","57.22","6.78","89.4",,,,,,,,,,,,,,,,,,
"2020","芗城区","芗城区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2964609","-5.3"
"2020","翔安区","翔安区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"498259","61222","143449","5178","25692",,,,,
"2020","翔安区","翔安区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"224646","50611","26640","29311",,,,,,,,,,
"2020","翔安区","翔安区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","705.87","9.66","478.93","217.27","403.28","75.87","122334",,,,,,,,,,,,,,,,,,,,,,
"2020","翔安区","翔安区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"6.9","24.4","3.3",,
"2020","翔安区","翔安区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"58.2","36.04","22.16","61.9",,,,,,,,,,,,,,,,,,
"2020","翔安区","翔安区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1204941","1.6"
"2020","新罗区","新罗区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"488687","51318","133816","12810","70282",,,,,
"2020","新罗区","新罗区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"242907","61284","24764","5639",,,,,,,,,,
"2020","新罗区","新罗区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","1018.81","59.23","479.04","480.55","366.29","112.75","121577",,,,,,,,,,,,,,,,,,,,,,
"2020","新罗区","新罗区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"4.5","6.2","2.8",,
"2020","新罗区","新罗区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"84.8","72.77","12.03","85.8",,,,,,,,,,,,,,,,,,
"2020","新罗区","新罗区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4629491","-7.2"
"2020","秀屿区","秀屿区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"400895","90442","110160","2771","41242",,,,,
"2020","秀屿区","秀屿区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"245568","99350","36996","2534",,,,,,,,,,
"2020","秀屿区","秀屿区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","493.5","58.47","257.11","177.91","212.08","45.54","81705",,,,,,,,,,,,,,,,,,,,,,
"2020","秀屿区","秀屿区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"1","-6.5","7.1",,
"2020","秀屿区","秀屿区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"60.4","26.5","33.9","43.9",,,,,,,,,,,,,,,,,,
"2020","秀屿区","秀屿区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1165672","-4.6"
"2020","延平区","延平区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"271744","19901","55302","3072","55545",,,,,
"2020","延平区","延平区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"72557","21601","8615","1852",,,,,,,,,,
"2020","延平区","延平区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","415.82","40.65","164.92","210.25","72.94","92.06","90102",,,,,,,,,,,,,,,,,,,,,,
"2020","延平区","延平区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"-6.8","-8.5","-6.8",,
"2020","延平区","延平区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"45.4","32.72","12.68","72.1",,,,,,,,,,,,,,,,,,
"2020","延平区","延平区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1026520","-5.8"
"2020","永安市","永安市","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"337787","39465","72550","3313","48766",,,,,
"2020","永安市","永安市","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"189995","49845","18723","26186",,,,,,,,,,
"2020","永安市","永安市","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","446.26","37.49","262.53","146.24","216.06","46.97","129351",,,,,,,,,,,,,,,,,,,,,,
"2020","永安市","永安市","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"2.9","5.5","1.9",,
"2020","永安市","永安市","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"34.5","24.84","9.66","72",,,,,,,,,,,,,,,,,,
"2020","永安市","永安市","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1281163","2"
"2020","永春县","永春县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"371395","30518","90657","3543","54270",,,,,
"2020","永春县","永春县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"118184","31173","9160","10469",,,,,,,,,,
"2020","永春县","永春县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","494.52","26.47","306.77","161.28","270.14","36.72","116769",,,,,,,,,,,,,,,,,,,,,,
"2020","永春县","永春县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"3.3","3.2","3.8",,
"2020","永春县","永春县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"42.2","25.86","16.34","61.3",,,,,,,,,,,,,,,,,,
"2020","永春县","永春县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1683210","-3"
"2020","永定县","永定区","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"302563","25496","88455","2653","48169",,,,,
"2020","永定县","永定区","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"103541","28924","13319","3746",,,,,,,,,,
"2020","永定县","永定区","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","285.83","39.69","112.64","133.49","61.42","51.22","87276",,,,,,,,,,,,,,,,,,,,,,
"2020","永定县","永定区","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"3.3","41.7","-7.8",,
"2020","永定县","永定区","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"32.5","16.35","16.15","50.3",,,,,,,,,,,,,,,,,,
"2020","永定县","永定区","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1251681","-4.6"
"2020","永泰县","永泰县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"342520","36663","60680","1273","59391",,,,,
"2020","永泰县","永泰县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"124619","45253","19463","2605",,,,,,,,,,
"2020","永泰县","永泰县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","300.31","56.47","139.92","103.92","22.3","117.7","106873",,,,,,,,,,,,,,,,,,,,,,
"2020","永泰县","永泰县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"5.2","2.1","7.2",,
"2020","永泰县","永泰县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"28.2","12.21","15.99","43.3",,,,,,,,,,,,,,,,,,
"2020","永泰县","永泰县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"403260","-5.7"
"2020","尤溪县","尤溪县","21-10 一般公共预算支出（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2110.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"320830","20802","76362","830","62510",,,,,
"2020","尤溪县","尤溪县","21-9 地方一般公共预算收入（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2109.htm","budget_revenue",,,,,,,,,,,,,,,,"83698","20465","5163","1976",,,,,,,,,,
"2020","尤溪县","尤溪县","21-1 地区生产总值（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2101.htm","gdp","223.87","52.13","84.47","87.27","70.5","14.27","65362",,,,,,,,,,,,,,,,,,,,,,
"2020","尤溪县","尤溪县","21-14 规模以上工业增加值增速（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2114.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"4.1","4.3","3.6",,
"2020","尤溪县","尤溪县","21-4 年末常住人口数（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2104.htm","population",,,,,,,,"34.2","16.69","17.51","48.8",,,,,,,,,,,,,,,,,,
"2020","尤溪县","尤溪县","21-19 社会消费品零售总额（2020年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2021/cn-en/html/2119.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"644089","-1.7"
